N_W,N_L,P_W,P_L,Corner,Temperature,Power,VDD,tr,tf,tPLH,tPHL
0.1u,0.1u,0.300u,0.1u,FF,0,,0.6,3.098838347979202e-10,4.6309569796726776e-10,3.505805382648867e-10,4.839994856235651e-10
0.1u,0.1u,0.300u,0.1u,TT,0,,0.6,5.263209825860356e-10,6.04838245536341e-10,4.520741644960616e-10,7.066805322546834e-10
0.1u,0.1u,0.300u,0.1u,FF,27,,0.6,3.1395113449335325e-10,5.43724735584758e-10,3.8713696379338745e-10,5.096953964015739e-10
0.1u,0.1u,0.300u,0.1u,TT,27,,0.6,5.94273038551443e-10,7.445714203418239e-10,4.929492678297701e-10,8.618790514121562e-10
0.1u,0.1u,0.300u,0.1u,TT,70,,0.6,6.19345349766858e-10,9.256803700750951e-10,6.51873780191963e-10,9.36881943981184e-10
0.1u,0.1u,0.300u,0.1u,FF,70,,0.6,4.3971605460696814e-10,6.18209463055657e-10,4.305047372392129e-10,6.221162042440631e-10
0.1u,0.1u,0.200u,0.1u,FF,0,,0.6,3.1065651227170075e-10,4.799879788224535e-10,3.4657129092408206e-10,4.802127090230532e-10
0.1u,0.1u,0.200u,0.1u,TT,0,,0.6,5.44441219857731e-10,6.008003339894411e-10,4.49189594192941e-10,7.25613538256034e-10
0.1u,0.1u,0.200u,0.1u,FF,27,,0.6,3.1684223981887445e-10,5.579778836810388e-10,3.8117953731926365e-10,5.038405304150932e-10
0.1u,0.1u,0.200u,0.1u,TT,27,,0.6,6.063428431920586e-10,7.81474783603107e-10,5.037306378993901e-10,8.69372629674504e-10
0.1u,0.1u,0.200u,0.1u,TT,70,,0.6,6.20434680200584e-10,9.526464598739947e-10,6.412669042537925e-10,9.291911450445179e-10
0.1u,0.1u,0.200u,0.1u,FF,70,,0.6,4.860190626012513e-10,3.5705608684324315e-10,4.281880612178133e-10,5.73619616521146e-10
0.1u,0.1u,0.425u,0.1u,FF,0,,0.6,3.10559532435127e-10,4.696055379562101e-10,3.6667747073657406e-10,4.919605381169237e-10
0.1u,0.1u,0.425u,0.1u,TT,0,,0.6,5.327162310085538e-10,5.91321261862943e-10,4.59902385317836e-10,7.389467807516991e-10
0.1u,0.1u,0.425u,0.1u,FF,27,,0.6,3.0731013374481187e-10,5.692619242190931e-10,4.0129102120476976e-10,5.244960753891196e-10
0.1u,0.1u,0.425u,0.1u,TT,27,,0.6,6.041440822232381e-10,7.578848178501893e-10,5.136630402092982e-10,8.80452778888475e-10
0.1u,0.1u,0.425u,0.1u,TT,70,,0.6,6.212482997217505e-10,9.468167616602411e-10,7.052760198602761e-10,9.545387575214327e-10
0.1u,0.1u,0.425u,0.1u,FF,70,,0.6,4.5034208362260366e-10,6.146837874873491e-10,4.397068712996751e-10,6.589185638856353e-10
0.1u,0.1u,0.350u,0.1u,FF,0,,0.6,3.099454749286668e-10,4.6314251871369374e-10,3.5431011900180673e-10,4.868030245442584e-10
0.1u,0.1u,0.350u,0.1u,TT,0,,0.6,5.23811192175326e-10,6.00596536227558e-10,4.5394514400199114e-10,7.16237818101085e-10
0.1u,0.1u,0.350u,0.1u,FF,27,,0.6,3.1221932997981317e-10,5.493181764201043e-10,3.9258138912093825e-10,5.147220973808359e-10
0.1u,0.1u,0.350u,0.1u,TT,27,,0.6,5.963776911506734e-10,7.45421117061557e-10,4.981512645049247e-10,8.669740938182316e-10
0.1u,0.1u,0.350u,0.1u,TT,70,,0.6,6.1955120687901e-10,9.288369076407307e-10,6.71765238315885e-10,9.43030476918288e-10
0.1u,0.1u,0.350u,0.1u,FF,70,,0.6,4.3793224580997885e-10,6.17357993863603e-10,4.3411191906556357e-10,6.35339231208433e-10
0.1u,0.1u,0.225u,0.1u,FF,0,,0.6,3.1026384120704994e-10,4.727585692896024e-10,3.460437278652508e-10,4.80854895165742e-10
0.1u,0.1u,0.225u,0.1u,TT,0,,0.6,5.358782208232031e-10,6.033856485024162e-10,4.48788154379965e-10,7.12724549954477e-10
0.1u,0.1u,0.225u,0.1u,FF,27,,0.6,3.157059409110146e-10,5.49553214866961e-10,3.8129898771589926e-10,5.046209214938545e-10
0.1u,0.1u,0.225u,0.1u,TT,27,,0.6,6.005208590787607e-10,7.662175918424225e-10,4.958297654956053e-10,8.653339256767181e-10
0.1u,0.1u,0.225u,0.1u,TT,70,,0.6,6.200265743106153e-10,9.399210347965487e-10,6.403363955718102e-10,9.304580975503123e-10
0.1u,0.1u,0.225u,0.1u,FF,70,,0.6,4.684234192922149e-10,6.185903523348775e-10,4.2740058288178154e-10,6.13561435940571e-10
0.1u,0.1u,0.400u,0.1u,FF,0,,0.6,3.1000554356635967e-10,4.66704542355499e-10,3.614782866866647e-10,4.901571605593967e-10
0.1u,0.1u,0.400u,0.1u,TT,0,,0.6,5.284102378753146e-10,5.926545968424161e-10,4.576182173368956e-10,7.30622042410715e-10
0.1u,0.1u,0.400u,0.1u,FF,27,,0.6,3.090831926362063e-10,5.611313412924175e-10,3.989084458379487e-10,5.209299128581696e-10
0.1u,0.1u,0.400u,0.1u,TT,27,,0.6,6.012307747974287e-10,7.52968798227117e-10,5.07439312292177e-10,8.75600944575639e-10
0.1u,0.1u,0.400u,0.1u,TT,70,,0.6,6.208420742950717e-10,9.391796423570376e-10,6.946451765519906e-10,9.50401019868022e-10
0.1u,0.1u,0.400u,0.1u,FF,70,,0.6,4.453047440258191e-10,6.158046067694982e-10,4.3781868333104046e-10,6.507223238191813e-10
0.1u,0.1u,0.475u,0.1u,FF,0,,0.6,3.1105658929620027e-10,4.775092036378958e-10,3.7623900480606125e-10,4.959352311343626e-10
0.1u,0.1u,0.475u,0.1u,TT,0,,0.6,5.440938294590662e-10,5.84799110960085e-10,4.6541191821078654e-10,7.571014922828502e-10
0.1u,0.1u,0.475u,0.1u,FF,27,,0.6,3.00755020917937e-10,5.90426033978452e-10,4.0801007352273374e-10,5.326650177478264e-10
0.1u,0.1u,0.475u,0.1u,TT,27,,0.6,6.096770203676978e-10,7.68781387625382e-10,5.287150459255601e-10,8.90294862485645e-10
0.1u,0.1u,0.475u,0.1u,TT,70,,0.6,6.19124284751791e-10,9.66374558383935e-10,7.26455825964722e-10,9.637230440409576e-10
0.1u,0.1u,0.475u,0.1u,FF,70,,0.6,4.6174728319709134e-10,6.11623385016696e-10,4.4336646777932206e-10,6.75595534027842e-10
0.1u,0.1u,0.375u,0.1u,FF,0,,0.6,3.1000950939805766e-10,4.6465505333879336e-10,3.5740708237285747e-10,4.884640180405178e-10
0.1u,0.1u,0.375u,0.1u,TT,0,,0.6,5.254248428259091e-10,5.97135997909951e-10,4.5565031074425587e-10,7.23018568944736e-10
0.1u,0.1u,0.375u,0.1u,FF,27,,0.6,3.1091088637235987e-10,5.545836413082222e-10,3.955773807684809e-10,5.17685002791953e-10
0.1u,0.1u,0.375u,0.1u,TT,27,,0.6,5.98575899685227e-10,7.487472498054855e-10,5.02295425243386e-10,8.71045770006616e-10
0.1u,0.1u,0.375u,0.1u,TT,70,,0.6,6.195467485367227e-10,9.33389463206089e-10,6.83049771319133e-10,9.46590901587411e-10
0.1u,0.1u,0.375u,0.1u,FF,70,,0.6,4.412210182119937e-10,6.166822691452973e-10,4.3596004003218517e-10,6.428534809914011e-10
0.1u,0.1u,0.575u,0.1u,FF,0,,0.6,3.063053408482128e-10,5.013018253330141e-10,3.955917347437592e-10,5.056493285297906e-10
0.1u,0.1u,0.575u,0.1u,TT,0,,0.6,5.729663695468532e-10,5.104867165838502e-10,4.819847669051513e-10,7.983603336885375e-10
0.1u,0.1u,0.575u,0.1u,FF,27,,0.6,2.751631234804265e-10,6.178648167139014e-10,4.203478031630078e-10,5.53749136718194e-10
0.1u,0.1u,0.575u,0.1u,TT,27,,0.6,6.17449160114967e-10,7.93531218826058e-10,5.894364001007635e-10,9.066752212080624e-10
0.1u,0.1u,0.575u,0.1u,TT,70,,0.6,6.01974870073744e-10,1.0249323128553403e-09,7.59559599580851e-10,9.86519859223058e-10
0.1u,0.1u,0.575u,0.1u,FF,70,,0.6,4.5978843030362006e-10,6.0107120116687e-10,4.5111700106064015e-10,7.09039364404074e-10
0.1u,0.1u,0.525u,0.1u,FF,0,,0.6,3.0988665815275686e-10,4.879760499538638e-10,3.8627421134005616e-10,5.00457569260193e-10
0.1u,0.1u,0.525u,0.1u,TT,0,,0.6,5.58011433690157e-10,5.650253259498621e-10,4.725473118192362e-10,7.76918182708052e-10
0.1u,0.1u,0.525u,0.1u,FF,27,,0.6,2.9040958407527385e-10,5.693264026728735e-10,4.1447691027924215e-10,5.42340101513955e-10
0.1u,0.1u,0.525u,0.1u,TT,27,,0.6,6.143886368108301e-10,7.806658443324884e-10,5.492011788853001e-10,8.991128759260581e-10
0.1u,0.1u,0.525u,0.1u,TT,70,,0.6,6.124610409187293e-10,9.91969570976843e-10,7.449231563709076e-10,9.744238941210095e-10
0.1u,0.1u,0.525u,0.1u,FF,70,,0.6,4.752198577604703e-10,6.07225309557159e-10,4.4710463517764314e-10,6.923529694168172e-10
0.1u,0.1u,0.325u,0.1u,FF,0,,0.6,3.0991990446161367e-10,4.626243140824455e-10,3.5197548125851517e-10,4.853540108926926e-10
0.1u,0.1u,0.325u,0.1u,TT,0,,0.6,5.23464904570029e-10,6.031429682933181e-10,4.5252001043286837e-10,7.10639155362174e-10
0.1u,0.1u,0.325u,0.1u,FF,27,,0.6,3.131664667512232e-10,5.457576579926129e-10,3.900334055340099e-10,5.12065631365252e-10
0.1u,0.1u,0.325u,0.1u,TT,27,,0.6,5.951927452961853e-10,7.436418274256872e-10,4.95490707757182e-10,8.638905054147642e-10
0.1u,0.1u,0.325u,0.1u,TT,70,,0.6,6.193077754009747e-10,9.26262763212779e-10,6.612259192267208e-10,9.399278862753023e-10
0.1u,0.1u,0.325u,0.1u,FF,70,,0.6,4.354661105466272e-10,6.178543082333164e-10,4.322309238864045e-10,6.28390865194004e-10
0.1u,0.1u,0.150u,0.1u,FF,0,,0.6,3.1281699477768003e-10,5.05902632154274e-10,3.4763576073125856e-10,4.801778516478427e-10
0.1u,0.1u,0.150u,0.1u,TT,0,,0.6,5.843731227854492e-10,5.737924592630394e-10,4.65820665295855e-10,7.83602773666025e-10
0.1u,0.1u,0.150u,0.1u,FF,27,,0.6,3.213723362986485e-10,5.431185327191755e-10,3.8444593551853346e-10,5.05505671805728e-10
0.1u,0.1u,0.150u,0.1u,TT,27,,0.6,6.169926326244856e-10,8.27794935345243e-10,5.207362263925876e-10,8.781404632004913e-10
0.1u,0.1u,0.150u,0.1u,TT,70,,0.6,6.22022392262894e-10,9.999744484535544e-10,6.52871717843251e-10,9.290374662098687e-10
0.1u,0.1u,0.150u,0.1u,FF,70,,0.6,5.262317167720567e-10,6.165629607992502e-10,4.299731878816412e-10,6.52392085928968e-10
0.1u,0.1u,0.175u,0.1u,FF,0,,0.6,3.1133649224493526e-10,4.904936283978234e-10,3.4806721788208887e-10,4.79932580285602e-10
0.1u,0.1u,0.175u,0.1u,TT,0,,0.6,5.614987341115382e-10,6.02189956837764e-10,4.5414557507711967e-10,7.48242874726536e-10
0.1u,0.1u,0.175u,0.1u,FF,27,,0.6,3.1858941591706176e-10,5.703755665026975e-10,3.8253407902826777e-10,5.039201184705445e-10
0.1u,0.1u,0.175u,0.1u,TT,27,,0.6,6.11635896815116e-10,8.01388725170409e-10,5.116214932976813e-10,8.73779774404773e-10
0.1u,0.1u,0.175u,0.1u,TT,70,,0.6,6.20866754206401e-10,9.716615415539872e-10,6.451018090914553e-10,9.286094755543984e-10
0.1u,0.1u,0.175u,0.1u,FF,70,,0.6,5.049818697502526e-10,6.18144965076205e-10,4.289540403709951e-10,6.285452650699503e-10
0.1u,0.1u,0.550u,0.1u,FF,0,,0.6,3.0843772689580477e-10,4.943458181920165e-10,3.910339920066536e-10,5.029591946816272e-10
0.1u,0.1u,0.550u,0.1u,TT,0,,0.6,5.65556489497174e-10,5.440848106910464e-10,4.769876588558603e-10,7.874805416162252e-10
0.1u,0.1u,0.550u,0.1u,FF,27,,0.6,2.835108341954884e-10,5.726279845983353e-10,4.1748348309228597e-10,5.47824565887421e-10
0.1u,0.1u,0.550u,0.1u,TT,27,,0.6,6.160521758003254e-10,7.869499286198417e-10,5.67511842174811e-10,9.030521142043883e-10
0.1u,0.1u,0.550u,0.1u,TT,70,,0.6,6.076279360236165e-10,1.0080904778307543e-09,7.526999510338101e-10,9.80263795114884e-10
0.1u,0.1u,0.550u,0.1u,FF,70,,0.6,4.5784063651842446e-10,6.04403194346392e-10,4.4905749262468863e-10,7.006986012703516e-10
0.1u,0.1u,0.275u,0.1u,FF,0,,0.6,3.0992354930448544e-10,4.647572285016593e-10,3.4861407943747756e-10,4.828216678055709e-10
0.1u,0.1u,0.275u,0.1u,TT,0,,0.6,5.276480510441344e-10,6.056511063016061e-10,4.506322325665511e-10,7.050032045612788e-10
0.1u,0.1u,0.275u,0.1u,FF,27,,0.6,3.1450785931656416e-10,5.43575201292987e-10,3.845116682045848e-10,5.076359396840247e-10
0.1u,0.1u,0.275u,0.1u,TT,27,,0.6,5.94561101726376e-10,7.48016872510831e-10,4.916578352985512e-10,8.61441642645282e-10
0.1u,0.1u,0.275u,0.1u,TT,70,,0.6,6.19293337074965e-10,9.271305680554071e-10,6.445845120968921e-10,9.34281843514042e-10
0.1u,0.1u,0.275u,0.1u,FF,70,,0.6,4.468128646674158e-10,6.184307363304104e-10,4.289084283402936e-10,6.17196443217726e-10
0.1u,0.1u,0.100u,0.1u,FF,0,,0.6,3.2393548523911524e-10,5.219104627718987e-10,3.6516318603920565e-10,4.85718481952778e-10
0.1u,0.1u,0.100u,0.1u,TT,0,,0.6,6.154685111406816e-10,8.03813799851169e-10,4.836467965323591e-10,8.5781085895559e-10
0.1u,0.1u,0.100u,0.1u,FF,27,,0.6,3.914455651917664e-10,5.67398531558142e-10,3.9948056189311927e-10,5.288654460839767e-10
0.1u,0.1u,0.100u,0.1u,TT,27,,0.6,6.298310586798043e-10,9.148969161949064e-10,5.396653320209997e-10,8.862561608924801e-10
0.1u,0.1u,0.100u,0.1u,TT,70,,0.6,6.361759983005704e-10,1.1116969720825911e-09,6.857987049533137e-10,9.376149968619923e-10
0.1u,0.1u,0.100u,0.1u,FF,70,,0.6,5.90390983333564e-10,5.83583263507499e-10,4.4634119003421964e-10,7.80006338528926e-10
0.1u,0.1u,0.3u,0.1u,FF,0,,0.6,3.098838347979202e-10,4.6309569796726776e-10,3.505805382648867e-10,4.839994856235651e-10
0.1u,0.1u,0.3u,0.1u,TT,0,,0.6,5.263209825860356e-10,6.04838245536341e-10,4.520741644960616e-10,7.066805322546834e-10
0.1u,0.1u,0.3u,0.1u,FF,27,,0.6,3.1395113449335325e-10,5.43724735584758e-10,3.8713696379338745e-10,5.096953964015739e-10
0.1u,0.1u,0.3u,0.1u,TT,27,,0.6,5.94273038551443e-10,7.445714203418239e-10,4.929492678297701e-10,8.618790514121562e-10
0.1u,0.1u,0.3u,0.1u,TT,70,,0.6,6.19345349766858e-10,9.256803700750951e-10,6.51873780191963e-10,9.36881943981184e-10
0.1u,0.1u,0.3u,0.1u,FF,70,,0.6,4.3971605460696814e-10,6.18209463055657e-10,4.305047372392129e-10,6.221162042440631e-10
0.1u,0.1u,0.500u,0.1u,FF,0,,0.6,3.107305588699913e-10,4.823960723308676e-10,3.8129487152607256e-10,4.981199074290863e-10
0.1u,0.1u,0.500u,0.1u,TT,0,,0.6,5.50823198563921e-10,5.774623893132576e-10,4.687397206635281e-10,7.66801915547578e-10
0.1u,0.1u,0.500u,0.1u,FF,27,,0.6,2.961373338527278e-10,6.033546082749091e-10,4.112957877745496e-10,5.372908864376809e-10
0.1u,0.1u,0.500u,0.1u,TT,27,,0.6,6.12246885825677e-10,7.746935759974159e-10,5.384061268031665e-10,8.948221594950583e-10
0.1u,0.1u,0.500u,0.1u,TT,70,,0.6,6.164406205312467e-10,9.784148601462251e-10,7.35824354248485e-10,9.687894946894915e-10
0.1u,0.1u,0.500u,0.1u,FF,70,,0.6,4.68254683948078e-10,6.096255927329761e-10,4.4522033883872786e-10,6.83945618411337e-10
0.1u,0.1u,0.125u,0.1u,FF,0,,0.6,3.1513448951076555e-10,5.287576278949191e-10,3.5347578680558845e-10,4.814893952387451e-10
0.1u,0.1u,0.125u,0.1u,TT,0,,0.6,6.01668638767207e-10,7.137502063697395e-10,4.768351121828388e-10,8.27753055657572e-10
0.1u,0.1u,0.125u,0.1u,FF,27,,0.6,3.2610940382067863e-10,5.490459004086407e-10,3.89364824523445e-10,5.10722364518638e-10
0.1u,0.1u,0.125u,0.1u,TT,27,,0.6,6.22857992723768e-10,8.63358506675813e-10,5.346688110536458e-10,8.82011288859259e-10
0.1u,0.1u,0.125u,0.1u,TT,70,,0.6,6.246717071649957e-10,1.0429881865198588e-09,6.633153352775329e-10,9.313222636390315e-10
0.1u,0.1u,0.125u,0.1u,FF,70,,0.6,3.3875054946150507e-10,6.08485537961438e-10,4.3636336798002846e-10,6.99470209830743e-10
0.1u,0.1u,0.450u,0.1u,FF,0,,0.6,3.1095607079462444e-10,4.73276299315796e-10,3.712131376710597e-10,4.938867226272738e-10
0.1u,0.1u,0.450u,0.1u,TT,0,,0.6,5.378465523339442e-10,5.888945989197574e-10,4.6242111956670725e-10,7.47792859068373e-10
0.1u,0.1u,0.450u,0.1u,FF,27,,0.6,3.0445461214632336e-10,5.790717426967135e-10,4.0463382284585667e-10,5.284091692639086e-10
0.1u,0.1u,0.450u,0.1u,TT,27,,0.6,6.06948551565339e-10,7.631324968674563e-10,5.205920371506376e-10,8.85341331146965e-10
0.1u,0.1u,0.450u,0.1u,TT,70,,0.6,6.210772373829726e-10,9.5581483038008e-10,7.00447060766375e-10,9.589727658320079e-10
0.1u,0.1u,0.450u,0.1u,FF,70,,0.6,4.5572269482821885e-10,6.132998921339375e-10,4.41522987665177e-10,6.67232149817162e-10
0.1u,0.1u,0.250u,0.1u,FF,0,,0.6,3.1004405013721184e-10,4.678461678014341e-10,3.4662354302763964e-10,4.817497695347067e-10
0.1u,0.1u,0.250u,0.1u,TT,0,,0.6,5.30657489314369e-10,6.05318018256855e-10,4.494651284144817e-10,7.06672481912522e-10
0.1u,0.1u,0.250u,0.1u,FF,27,,0.6,3.150423381159848e-10,5.45472111487271e-10,3.8259028522139685e-10,5.059364968596776e-10
0.1u,0.1u,0.250u,0.1u,TT,27,,0.6,5.965668330765336e-10,7.553769020705771e-10,4.9233135434694e-10,8.628028260487075e-10
0.1u,0.1u,0.250u,0.1u,TT,70,,0.6,6.196305200989516e-10,9.31917017624838e-10,6.418967334434534e-10,9.32075042760346e-10
0.1u,0.1u,0.250u,0.1u,FF,70,,0.6,4.555165385161571e-10,6.1855261551489e-10,4.276705645214822e-10,6.14045988352518e-10
0.1u,0.1u,0.300u,0.1u,FF,0,,0.6,3.098838347979202e-10,4.6309569796726776e-10,3.505805382648867e-10,4.839994856235651e-10
0.1u,0.1u,0.300u,0.1u,TT,0,,0.6,5.263209825860356e-10,6.04838245536341e-10,4.520741644960616e-10,7.066805322546834e-10
0.1u,0.1u,0.300u,0.1u,FF,27,,0.6,3.1395113449335325e-10,5.43724735584758e-10,3.8713696379338745e-10,5.096953964015739e-10
0.1u,0.1u,0.300u,0.1u,TT,27,,0.6,5.94273038551443e-10,7.445714203418239e-10,4.929492678297701e-10,8.618790514121562e-10
0.1u,0.1u,0.300u,0.1u,TT,70,,0.6,6.19345349766858e-10,9.256803700750951e-10,6.51873780191963e-10,9.36881943981184e-10
0.1u,0.1u,0.300u,0.1u,FF,70,,0.6,4.3971605460696814e-10,6.18209463055657e-10,4.305047372392129e-10,6.221162042440631e-10
0.1u,0.1u,0.200u,0.1u,FF,0,,0.6,3.1065651227170075e-10,4.799879788224535e-10,3.4657129092408206e-10,4.802127090230532e-10
0.1u,0.1u,0.200u,0.1u,TT,0,,0.6,5.44441219857731e-10,6.008003339894411e-10,4.49189594192941e-10,7.25613538256034e-10
0.1u,0.1u,0.200u,0.1u,FF,27,,0.6,3.1684223981887445e-10,5.579778836810388e-10,3.8117953731926365e-10,5.038405304150932e-10
0.1u,0.1u,0.200u,0.1u,TT,27,,0.6,6.063428431920586e-10,7.81474783603107e-10,5.037306378993901e-10,8.69372629674504e-10
0.1u,0.1u,0.200u,0.1u,TT,70,,0.6,6.20434680200584e-10,9.526464598739947e-10,6.412669042537925e-10,9.291911450445179e-10
0.1u,0.1u,0.200u,0.1u,FF,70,,0.6,4.860190626012513e-10,3.5705608684324315e-10,4.281880612178133e-10,5.73619616521146e-10
0.1u,0.1u,0.425u,0.1u,FF,0,,0.6,3.10559532435127e-10,4.696055379562101e-10,3.6667747073657406e-10,4.919605381169237e-10
0.1u,0.1u,0.425u,0.1u,TT,0,,0.6,5.327162310085538e-10,5.91321261862943e-10,4.59902385317836e-10,7.389467807516991e-10
0.1u,0.1u,0.425u,0.1u,FF,27,,0.6,3.0731013374481187e-10,5.692619242190931e-10,4.0129102120476976e-10,5.244960753891196e-10
0.1u,0.1u,0.425u,0.1u,TT,27,,0.6,6.041440822232381e-10,7.578848178501893e-10,5.136630402092982e-10,8.80452778888475e-10
0.1u,0.1u,0.425u,0.1u,TT,70,,0.6,6.212482997217505e-10,9.468167616602411e-10,7.052760198602761e-10,9.545387575214327e-10
0.1u,0.1u,0.425u,0.1u,FF,70,,0.6,4.5034208362260366e-10,6.146837874873491e-10,4.397068712996751e-10,6.589185638856353e-10
0.1u,0.1u,0.350u,0.1u,FF,0,,0.6,3.099454749286668e-10,4.6314251871369374e-10,3.5431011900180673e-10,4.868030245442584e-10
0.1u,0.1u,0.350u,0.1u,TT,0,,0.6,5.23811192175326e-10,6.00596536227558e-10,4.5394514400199114e-10,7.16237818101085e-10
0.1u,0.1u,0.350u,0.1u,FF,27,,0.6,3.1221932997981317e-10,5.493181764201043e-10,3.9258138912093825e-10,5.147220973808359e-10
0.1u,0.1u,0.350u,0.1u,TT,27,,0.6,5.963776911506734e-10,7.45421117061557e-10,4.981512645049247e-10,8.669740938182316e-10
0.1u,0.1u,0.350u,0.1u,TT,70,,0.6,6.1955120687901e-10,9.288369076407307e-10,6.71765238315885e-10,9.43030476918288e-10
0.1u,0.1u,0.350u,0.1u,FF,70,,0.6,4.3793224580997885e-10,6.17357993863603e-10,4.3411191906556357e-10,6.35339231208433e-10
0.1u,0.1u,0.225u,0.1u,FF,0,,0.6,3.1026384120704994e-10,4.727585692896024e-10,3.460437278652508e-10,4.80854895165742e-10
0.1u,0.1u,0.225u,0.1u,TT,0,,0.6,5.358782208232031e-10,6.033856485024162e-10,4.48788154379965e-10,7.12724549954477e-10
0.1u,0.1u,0.225u,0.1u,FF,27,,0.6,3.157059409110146e-10,5.49553214866961e-10,3.8129898771589926e-10,5.046209214938545e-10
0.1u,0.1u,0.225u,0.1u,TT,27,,0.6,6.005208590787607e-10,7.662175918424225e-10,4.958297654956053e-10,8.653339256767181e-10
0.1u,0.1u,0.225u,0.1u,TT,70,,0.6,6.200265743106153e-10,9.399210347965487e-10,6.403363955718102e-10,9.304580975503123e-10
0.1u,0.1u,0.225u,0.1u,FF,70,,0.6,4.684234192922149e-10,6.185903523348775e-10,4.2740058288178154e-10,6.13561435940571e-10
0.1u,0.1u,0.400u,0.1u,FF,0,,0.6,3.1000554356635967e-10,4.66704542355499e-10,3.614782866866647e-10,4.901571605593967e-10
0.1u,0.1u,0.400u,0.1u,TT,0,,0.6,5.284102378753146e-10,5.926545968424161e-10,4.576182173368956e-10,7.30622042410715e-10
0.1u,0.1u,0.400u,0.1u,FF,27,,0.6,3.090831926362063e-10,5.611313412924175e-10,3.989084458379487e-10,5.209299128581696e-10
0.1u,0.1u,0.400u,0.1u,TT,27,,0.6,6.012307747974287e-10,7.52968798227117e-10,5.07439312292177e-10,8.75600944575639e-10
0.1u,0.1u,0.400u,0.1u,TT,70,,0.6,6.208420742950717e-10,9.391796423570376e-10,6.946451765519906e-10,9.50401019868022e-10
0.1u,0.1u,0.400u,0.1u,FF,70,,0.6,4.453047440258191e-10,6.158046067694982e-10,4.3781868333104046e-10,6.507223238191813e-10
0.1u,0.1u,0.475u,0.1u,FF,0,,0.6,3.1105658929620027e-10,4.775092036378958e-10,3.7623900480606125e-10,4.959352311343626e-10
0.1u,0.1u,0.475u,0.1u,TT,0,,0.6,5.440938294590662e-10,5.84799110960085e-10,4.6541191821078654e-10,7.571014922828502e-10
0.1u,0.1u,0.475u,0.1u,FF,27,,0.6,3.00755020917937e-10,5.90426033978452e-10,4.0801007352273374e-10,5.326650177478264e-10
0.1u,0.1u,0.475u,0.1u,TT,27,,0.6,6.096770203676978e-10,7.68781387625382e-10,5.287150459255601e-10,8.90294862485645e-10
0.1u,0.1u,0.475u,0.1u,TT,70,,0.6,6.19124284751791e-10,9.66374558383935e-10,7.26455825964722e-10,9.637230440409576e-10
0.1u,0.1u,0.475u,0.1u,FF,70,,0.6,4.6174728319709134e-10,6.11623385016696e-10,4.4336646777932206e-10,6.75595534027842e-10
0.1u,0.1u,0.375u,0.1u,FF,0,,0.6,3.1000950939805766e-10,4.6465505333879336e-10,3.5740708237285747e-10,4.884640180405178e-10
0.1u,0.1u,0.375u,0.1u,TT,0,,0.6,5.254248428259091e-10,5.97135997909951e-10,4.5565031074425587e-10,7.23018568944736e-10
0.1u,0.1u,0.375u,0.1u,FF,27,,0.6,3.1091088637235987e-10,5.545836413082222e-10,3.955773807684809e-10,5.17685002791953e-10
0.1u,0.1u,0.375u,0.1u,TT,27,,0.6,5.98575899685227e-10,7.487472498054855e-10,5.02295425243386e-10,8.71045770006616e-10
0.1u,0.1u,0.375u,0.1u,TT,70,,0.6,6.195467485367227e-10,9.33389463206089e-10,6.83049771319133e-10,9.46590901587411e-10
0.1u,0.1u,0.375u,0.1u,FF,70,,0.6,4.412210182119937e-10,6.166822691452973e-10,4.3596004003218517e-10,6.428534809914011e-10
0.1u,0.1u,0.575u,0.1u,FF,0,,0.6,3.063053408482128e-10,5.013018253330141e-10,3.955917347437592e-10,5.056493285297906e-10
0.1u,0.1u,0.575u,0.1u,TT,0,,0.6,5.729663695468532e-10,5.104867165838502e-10,4.819847669051513e-10,7.983603336885375e-10
0.1u,0.1u,0.575u,0.1u,FF,27,,0.6,2.751631234804265e-10,6.178648167139014e-10,4.203478031630078e-10,5.53749136718194e-10
0.1u,0.1u,0.575u,0.1u,TT,27,,0.6,6.17449160114967e-10,7.93531218826058e-10,5.894364001007635e-10,9.066752212080624e-10
0.1u,0.1u,0.575u,0.1u,TT,70,,0.6,6.01974870073744e-10,1.0249323128553403e-09,7.59559599580851e-10,9.86519859223058e-10
0.1u,0.1u,0.575u,0.1u,FF,70,,0.6,4.5978843030362006e-10,6.0107120116687e-10,4.5111700106064015e-10,7.09039364404074e-10
0.1u,0.1u,0.525u,0.1u,FF,0,,0.6,3.0988665815275686e-10,4.879760499538638e-10,3.8627421134005616e-10,5.00457569260193e-10
0.1u,0.1u,0.525u,0.1u,TT,0,,0.6,5.58011433690157e-10,5.650253259498621e-10,4.725473118192362e-10,7.76918182708052e-10
0.1u,0.1u,0.525u,0.1u,FF,27,,0.6,2.9040958407527385e-10,5.693264026728735e-10,4.1447691027924215e-10,5.42340101513955e-10
0.1u,0.1u,0.525u,0.1u,TT,27,,0.6,6.143886368108301e-10,7.806658443324884e-10,5.492011788853001e-10,8.991128759260581e-10
0.1u,0.1u,0.525u,0.1u,TT,70,,0.6,6.124610409187293e-10,9.91969570976843e-10,7.449231563709076e-10,9.744238941210095e-10
0.1u,0.1u,0.525u,0.1u,FF,70,,0.6,4.752198577604703e-10,6.07225309557159e-10,4.4710463517764314e-10,6.923529694168172e-10
